outlet_id,file_name,rank,suspicion_score,flagged,kind,consensus,z,reason
outlet_4369bd99,image_0006.jpg,1,0.9320,1,scored,-0.006,-6.73,"Median similarity to peers -0.01 vs folder median 0.52 (modified z = -6.7; absolute floor 0.27). Scene reads as 'poster close-up' while 5/9 peers read as 'storefront'. No readable signage text, while peers show 'ARAFAT | পযন্ত | খুলুন'. No geometric match to nearest peers (max 4 SIFT inliers)."
outlet_4369bd99,image_0001.jpg,2,0.2213,0,scored,0.335,-2.35,
outlet_4369bd99,image_0010.jpg,3,0.2207,0,scored,0.344,-2.23,
outlet_4369bd99,image_0003.jpg,4,0.1331,0,scored,0.459,-0.75,
outlet_4369bd99,image_0008.jpg,5,0.1186,0,scored,0.477,-0.53,
outlet_4369bd99,image_0002.jpg,6,0.0724,0,scored,0.559,0.53,
outlet_4369bd99,image_0004.jpg,7,0.0692,0,scored,0.566,0.62,
outlet_4369bd99,image_0009.jpg,8,0.0692,0,scored,0.566,0.62,
outlet_4369bd99,image_0005.jpg,9,0.0687,0,scored,0.567,0.63,
outlet_4369bd99,image_0007.jpg,10,0.0656,0,scored,0.573,0.72,
outlet_459bb23b,image_0005.jpg,1,0.0099,0,scored,0.705,-0.13,
outlet_459bb23b,image_0002.jpg,2,0.0091,0,scored,0.711,0.00,
outlet_459bb23b,image_0008.jpg,3,0.0091,0,scored,0.711,0.00,
outlet_459bb23b,image_0006.jpg,4,0.0061,0,scored,0.738,0.60,
outlet_459bb23b,image_0004.jpg,5,0.0056,0,scored,0.744,0.75,
outlet_459bb23b,image_0001.jpg,6,0.0049,0,scored,0.753,0.94,
outlet_459bb23b,image_0007.jpg,7,0.0001,0,scored,0.446,-5.98,
outlet_459bb23b,image_0003.jpg,8,0.0000,0,scored,0.506,-4.63,
outlet_459c1a69,image_0009.jpg,1,0.0255,0,scored,0.500,-5.69,
outlet_459c1a69,image_0010.jpg,2,0.0228,0,scored,0.656,-1.99,
outlet_459c1a69,image_0003.jpg,3,0.0156,0,scored,0.677,-1.47,
outlet_459c1a69,image_0013.jpg,4,0.0090,0,scored,0.711,-0.67,
outlet_459c1a69,image_0004.jpg,5,0.0073,0,scored,0.726,-0.32,
outlet_459c1a69,image_0015.jpg,6,0.0072,0,scored,0.726,-0.31,
outlet_459c1a69,image_0005.jpg,7,0.0065,0,scored,0.734,-0.13,
outlet_459c1a69,image_0002.jpg,8,0.0063,0,scored,0.736,-0.08,
outlet_459c1a69,image_0012.jpg,9,0.0057,0,scored,0.743,0.08,
outlet_459c1a69,image_0014.jpg,10,0.0053,0,scored,0.747,0.19,
outlet_459c1a69,image_0008.jpg,11,0.0044,0,scored,0.760,0.48,
outlet_459c1a69,image_0006.jpg,12,0.0039,0,scored,0.768,0.68,
outlet_459c1a69,image_0011.jpg,13,0.0035,0,scored,0.773,0.81,
outlet_459c1a69,image_0001.jpg,14,0.0034,0,scored,0.775,0.86,
outlet_459c1a69,image_0007.jpg,15,0.0034,0,scored,0.776,0.86,
outlet_459c1a69,image_0016.jpg,16,0.0034,0,scored,0.777,0.89,
outlet_47cf0cdd,image_0015.jpg,1,0.0250,0,scored,0.650,-2.27,
outlet_47cf0cdd,image_0026.jpg,2,0.0208,0,scored,0.661,-2.05,
outlet_47cf0cdd,image_0019.jpg,3,0.0159,0,scored,0.677,-1.72,
outlet_47cf0cdd,image_0003.jpg,4,0.0130,0,scored,0.688,-1.47,
outlet_47cf0cdd,image_0001.jpg,5,0.0112,0,scored,0.698,-1.28,
outlet_47cf0cdd,image_0008.jpg,6,0.0083,0,scored,0.717,-0.88,
outlet_47cf0cdd,image_0017.jpg,7,0.0079,0,scored,0.720,-0.82,
outlet_47cf0cdd,image_0013.jpg,8,0.0066,0,scored,0.733,-0.55,
outlet_47cf0cdd,image_0018.jpg,9,0.0064,0,scored,0.735,-0.50,
outlet_47cf0cdd,image_0025.jpg,10,0.0057,0,scored,0.743,-0.34,
outlet_47cf0cdd,image_0010.jpg,11,0.0055,0,scored,0.745,-0.29,
outlet_47cf0cdd,image_0005.jpg,12,0.0045,0,scored,0.759,0.00,
outlet_47cf0cdd,image_0004.jpg,13,0.0043,0,scored,0.761,0.03,
outlet_47cf0cdd,image_0027.jpg,14,0.0038,0,scored,0.769,0.21,
outlet_47cf0cdd,image_0023.jpg,15,0.0038,0,scored,0.769,0.21,
outlet_47cf0cdd,image_0024.jpg,16,0.0037,0,scored,0.770,0.23,
outlet_47cf0cdd,image_0002.jpg,17,0.0037,0,scored,0.771,0.25,
outlet_47cf0cdd,image_0006.jpg,18,0.0034,0,scored,0.776,0.35,
outlet_47cf0cdd,image_0022.jpg,19,0.0028,0,scored,0.787,0.58,
outlet_47cf0cdd,image_0020.jpg,20,0.0028,0,scored,0.788,0.59,
outlet_47cf0cdd,image_0011.jpg,21,0.0026,0,scored,0.792,0.67,
outlet_47cf0cdd,image_0009.jpg,22,0.0026,0,scored,0.792,0.69,
outlet_47cf0cdd,image_0021.jpg,23,0.0022,0,scored,0.800,0.86,
outlet_47cf0cdd,image_0012.jpg,24,0.0017,0,scored,0.816,1.19,
outlet_47cf0cdd,image_0014.jpg,25,0.0012,0,scored,0.831,1.49,
outlet_47cf0cdd,image_0007.jpg,26,0.0000,0,scored,0.631,-2.68,
outlet_47cf0cdd,image_0016.jpg,27,0.0000,0,scored,0.633,-2.63,
outlet_486748c6,image_0002.jpg,1,0.8941,1,scored,0.055,-9.44,"Median similarity to peers 0.05 vs folder median 0.32 (modified z = -9.4; absolute floor 0.27). Scene reads as 'closed shutter' while 3/4 peers read as 'shop interior'. No readable signage text, while peers show 'করা | বিক্রয় | সুলভ :'. No geometric match to nearest peers (max 6 SIFT inliers)."
outlet_486748c6,image_0003.jpg,2,0.8853,1,scored,0.068,-8.98,"Median similarity to peers 0.07 vs folder median 0.32 (modified z = -9.0; absolute floor 0.27). Scene reads as 'closed shutter' while 3/4 peers read as 'shop interior'. No readable signage text, while peers show 'করা | বিক্রয় | সুলভ :'. No geometric match to nearest peers (max 6 SIFT inliers)."
outlet_486748c6,image_0005.jpg,3,0.2261,0,scored,0.324,0.00,
outlet_486748c6,image_0001.jpg,4,0.2228,0,scored,0.330,0.22,
outlet_486748c6,image_0004.jpg,5,0.2206,0,scored,0.343,0.67,
outlet_4a66821b,image_0007.jpg,1,0.0046,0,scored,0.757,-1.78,
outlet_4a66821b,image_0004.jpg,2,0.0040,0,scored,0.766,-1.40,
outlet_4a66821b,image_0005.jpg,3,0.0029,0,scored,0.786,-0.60,
outlet_4a66821b,image_0008.jpg,4,0.0027,0,scored,0.789,-0.45,
outlet_4a66821b,image_0003.jpg,5,0.0023,0,scored,0.799,-0.04,
outlet_4a66821b,image_0001.jpg,6,0.0022,0,scored,0.801,0.04,
outlet_4a66821b,image_0006.jpg,7,0.0019,0,scored,0.810,0.39,
outlet_4a66821b,image_0011.jpg,8,0.0019,0,scored,0.810,0.39,
outlet_4a66821b,image_0002.jpg,9,0.0016,0,scored,0.819,0.75,
outlet_4a66821b,image_0010.jpg,10,0.0013,0,scored,0.828,1.11,
outlet_4a66821b,image_0009.jpg,11,0.0011,0,scored,0.836,1.45,
outlet_4a66821b,image_0012.jpg,12,0.0000,0,scored,0.721,-3.26,
outlet_4ba8e6fb,image_0007.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0006.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_4ba8e6fb,image_0002.jpg,2,0.1294,0,scored,0.463,-2.45,
outlet_4ba8e6fb,image_0004_1.jpg,3,0.0804,0,scored,0.541,-1.28,
outlet_4ba8e6fb,image_0001.jpg,4,0.0717,0,scored,0.560,-0.99,
outlet_4ba8e6fb,image_0001_1.jpg,5,0.0646,0,scored,0.575,-0.76,
outlet_4ba8e6fb,image_0002_1.jpg,6,0.0501,0,scored,0.602,-0.36,
outlet_4ba8e6fb,image_0003_1.jpg,7,0.0453,0,scored,0.611,-0.24,
outlet_4ba8e6fb,image_0010.jpg,8,0.0365,0,scored,0.627,0.00,
outlet_4ba8e6fb,image_0003.jpg,9,0.0336,0,scored,0.632,0.08,
outlet_4ba8e6fb,image_0004.jpg,10,0.0332,0,scored,0.633,0.09,
outlet_4ba8e6fb,image_0009.jpg,11,0.0181,0,scored,0.669,0.64,
outlet_4ba8e6fb,image_0008.jpg,12,0.0173,0,scored,0.672,0.67,
outlet_4ba8e6fb,image_0006.jpg,13,0.0065,0,scored,0.734,1.60,
outlet_4ba8e6fb,image_0005.jpg,14,0.0057,0,scored,0.743,1.74,
outlet_4bbeb21b,image_0009.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0008.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_4bbeb21b,image_0014.jpg,2,0.3000,1,duplicate,nan,nan,Identical copy of image_0013.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_4bbeb21b,image_0016.jpg,3,0.0052,0,scored,0.748,-0.75,
outlet_4bbeb21b,image_0011.jpg,4,0.0050,0,scored,0.751,-0.67,
outlet_4bbeb21b,image_0002.jpg,5,0.0044,0,scored,0.759,-0.47,
outlet_4bbeb21b,image_0005.jpg,6,0.0035,0,scored,0.775,-0.07,
outlet_4bbeb21b,image_0004.jpg,7,0.0033,0,scored,0.777,0.00,
outlet_4bbeb21b,image_0015.jpg,8,0.0028,0,scored,0.787,0.25,
outlet_4bbeb21b,image_0013.jpg,9,0.0027,0,scored,0.790,0.33,
outlet_4bbeb21b,image_0001.jpg,10,0.0026,0,scored,0.792,0.37,
outlet_4bbeb21b,image_0019.jpg,11,0.0025,0,scored,0.795,0.45,
outlet_4bbeb21b,image_0007.jpg,12,0.0022,0,scored,0.801,0.62,
outlet_4bbeb21b,image_0017.jpg,13,0.0022,0,scored,0.802,0.63,
outlet_4bbeb21b,image_0010.jpg,14,0.0017,0,scored,0.814,0.96,
outlet_4bbeb21b,image_0008.jpg,15,0.0015,0,scored,0.820,1.10,
outlet_4bbeb21b,image_0012.jpg,16,0.0012,0,scored,0.833,1.43,
outlet_4bbeb21b,image_0003.jpg,17,0.0002,0,scored,0.635,-3.68,
outlet_4bbeb21b,image_0020.jpg,18,0.0002,0,scored,0.607,-4.42,
outlet_4bbeb21b,image_0006.jpg,19,0.0001,0,scored,0.566,-5.48,
outlet_4bbeb21b,image_0018.jpg,20,0.0000,0,scored,0.645,-3.44,
outlet_4bbeb21b,image_0021.jpg,21,0.0000,0,scored,0.584,-5.01,
outlet_4eaf2e47,image_0006.jpg,1,0.3798,0,scored,0.185,-0.99,
outlet_4eaf2e47,image_0001_2.jpg,2,0.3406,0,scored,0.227,-0.67,
outlet_4eaf2e47,image_0001_1.jpg,3,0.3332,0,scored,0.243,-0.55,
outlet_4eaf2e47,image_0002.jpg,4,0.2526,0,scored,0.299,-0.12,
outlet_4eaf2e47,image_0001_1_1.jpg,5,0.2325,0,scored,0.316,0.00,
outlet_4eaf2e47,image_0005.jpg,6,0.2206,0,scored,0.343,0.21,
outlet_4eaf2e47,image_0003.jpg,7,0.1676,0,scored,0.431,0.88,
outlet_4eaf2e47,image_0004.jpg,8,0.1237,0,scored,0.470,1.17,
outlet_4eaf2e47,image_0001.jpg,9,0.0998,0,scored,0.505,1.43,
outlet_5234b92a,image_0009.jpg,1,0.0119,0,scored,0.694,-1.69,
outlet_5234b92a,image_0005.jpg,2,0.0056,0,scored,0.744,-0.57,
outlet_5234b92a,image_0002.jpg,3,0.0049,0,scored,0.481,-6.44,
outlet_5234b92a,image_0011.jpg,4,0.0046,0,scored,0.757,-0.29,
outlet_5234b92a,image_0016.jpg,5,0.0042,0,scored,0.763,-0.15,
outlet_5234b92a,image_0010.jpg,6,0.0041,0,scored,0.765,-0.11,
outlet_5234b92a,image_0002_1.jpg,7,0.0036,0,scored,0.296,-10.55,
outlet_5234b92a,image_0006.jpg,8,0.0035,0,scored,0.774,0.11,
outlet_5234b92a,image_0003.jpg,9,0.0035,0,scored,0.774,0.11,
outlet_5234b92a,image_0012.jpg,10,0.0035,0,scored,0.775,0.12,
outlet_5234b92a,image_0014.jpg,11,0.0027,0,scored,0.790,0.45,
outlet_5234b92a,image_0004.jpg,12,0.0027,0,scored,0.790,0.46,
outlet_5234b92a,image_0018.jpg,13,0.0026,0,scored,0.791,0.47,
outlet_5234b92a,image_0013.jpg,14,0.0023,0,scored,0.799,0.66,
outlet_5234b92a,image_0015.jpg,15,0.0022,0,scored,0.800,0.69,
outlet_5234b92a,image_0017.jpg,16,0.0022,0,scored,0.800,0.69,
outlet_5234b92a,image_0007.jpg,17,0.0016,0,scored,0.817,1.07,
outlet_5234b92a,image_0001.jpg,18,0.0013,0,scored,0.618,-3.37,
outlet_5234b92a,image_0008.jpg,19,0.0008,0,scored,0.852,1.84,
outlet_5234b92a,image_0001_1.jpg,20,0.0003,0,scored,0.257,-11.43,
outlet_5234b92a,image_0004_1.jpg,21,0.0000,0,scored,0.201,-12.68,
outlet_5234b92a,image_0003_1.jpg,22,0.0000,0,scored,0.241,-11.78,
outlet_539b60a1,image_0004.jpg,1,0.0195,0,scored,0.665,-2.34,
outlet_539b60a1,image_0005.jpg,2,0.0167,0,scored,0.405,-7.46,
outlet_539b60a1,image_0003.jpg,3,0.0098,0,scored,0.706,-1.54,
outlet_539b60a1,image_0006.jpg,4,0.0094,0,scored,0.709,-1.47,
outlet_539b60a1,image_0010.jpg,5,0.0045,0,scored,0.759,-0.49,
outlet_539b60a1,image_0002.jpg,6,0.0035,0,scored,0.774,-0.19,
outlet_539b60a1,image_0008.jpg,7,0.0025,0,scored,0.793,0.19,
outlet_539b60a1,image_0011.jpg,8,0.0022,0,scored,0.802,0.36,
outlet_539b60a1,image_0001.jpg,9,0.0017,0,scored,0.815,0.61,
outlet_539b60a1,image_0012.jpg,10,0.0016,0,scored,0.817,0.66,
outlet_539b60a1,image_0007.jpg,11,0.0016,0,scored,0.819,0.69,
outlet_539b60a1,image_0009.jpg,12,0.0016,0,scored,0.819,0.69,
outlet_53ea491f,image_0004.jpg,1,0.1328,0,scored,0.459,-2.24,
outlet_53ea491f,image_0002.jpg,2,0.1182,0,scored,0.477,-2.01,
outlet_53ea491f,image_0011.jpg,3,0.0967,0,scored,0.510,-1.59,
outlet_53ea491f,image_0007.jpg,4,0.0521,0,scored,0.599,-0.44,
outlet_53ea491f,image_0006.jpg,5,0.0516,0,scored,0.600,-0.43,
outlet_53ea491f,image_0003.jpg,6,0.0354,0,scored,0.629,-0.06,
outlet_53ea491f,image_0005.jpg,7,0.0331,0,scored,0.633,0.00,
outlet_53ea491f,image_0009.jpg,8,0.0170,0,scored,0.672,0.51,
outlet_53ea491f,image_0013.jpg,9,0.0159,0,scored,0.676,0.56,
outlet_53ea491f,image_0008.jpg,10,0.0137,0,scored,0.685,0.67,
outlet_53ea491f,image_0010.jpg,11,0.0101,0,scored,0.704,0.92,
outlet_53ea491f,image_0001.jpg,12,0.0085,0,scored,0.716,1.06,
outlet_53ea491f,image_0012.jpg,13,0.0060,0,scored,0.740,1.38,
outlet_5be5b163,image_0002.jpg,1,0.0393,0,scored,0.622,-0.66,
outlet_5be5b163,image_0006.jpg,2,0.0277,0,scored,0.644,0.00,
outlet_5be5b163,image_0001.jpg,3,0.0257,0,scored,0.649,0.13,
outlet_5be5b163,image_0004.jpg,4,0.0186,0,scored,0.667,0.67,
outlet_5be5b163,image_0005.jpg,5,0.0079,0,scored,0.721,2.22,
outlet_5be5b163,image_0003.jpg,6,0.0005,0,scored,0.534,-3.21,
outlet_5be5b163,image_0007.jpg,7,0.0000,0,scored,0.514,-3.77,
outlet_5c8120ae,image_0006.jpg,1,0.3000,1,duplicate,nan,nan,Identical copy of image_0005.jpg (content hash match); duplicate submission adds no new evidence of a visit.
outlet_5c8120ae,image_0007.jpg,2,0.0818,0,scored,0.538,-2.39,
outlet_5c8120ae,image_0014.jpg,3,0.0758,0,scored,0.551,-2.17,
outlet_5c8120ae,image_0013.jpg,4,0.0683,0,scored,0.568,-1.90,
outlet_5c8120ae,image_0010.jpg,5,0.0681,0,scored,0.568,-1.89,
outlet_5c8120ae,image_0012.jpg,6,0.0269,0,scored,0.646,-0.58,
outlet_5c8120ae,image_0003.jpg,7,0.0151,0,scored,0.679,-0.02,
outlet_5c8120ae,image_0004.jpg,8,0.0151,0,scored,0.679,-0.02,
outlet_5c8120ae,image_0005.jpg,9,0.0146,0,scored,0.682,0.02,
outlet_5c8120ae,image_0011.jpg,10,0.0122,0,scored,0.692,0.19,
outlet_5c8120ae,image_0002.jpg,11,0.0114,0,scored,0.696,0.26,
outlet_5c8120ae,image_0009.jpg,12,0.0085,0,scored,0.715,0.59,
outlet_5c8120ae,image_0008.jpg,13,0.0073,0,scored,0.726,0.76,
outlet_5c8120ae,image_0015.jpg,14,0.0066,0,scored,0.732,0.87,
outlet_5c8120ae,image_0001.jpg,15,0.0064,0,scored,0.735,0.91,
outlet_5d690cb1,image_0001.jpg,1,0.6894,1,scored,0.304,-3.19,Median similarity to peers 0.30 vs folder median 0.47 (modified z = -3.2; absolute floor 0.27). Scene reads as 'storefront' while 7/10 peers read as 'closed shutter'. Signage text 'বিকশ | করন | ডিপিএস' shares 0/16 tokens with outlet signage ('মানি | দেশের | ০১৩২৫-৪৮৩৬১৩'). No geometric match to nearest peers (max 9 SIFT inliers).
outlet_5d690cb1,image_0003.jpg,2,0.1601,0,scored,0.436,-0.67,
outlet_5d690cb1,image_0005.jpg,3,0.1394,0,scored,0.453,-0.36,
outlet_5d690cb1,image_0004.jpg,4,0.1389,0,scored,0.453,-0.35,
outlet_5d690cb1,image_0006.jpg,5,0.1233,0,scored,0.470,-0.02,
outlet_5d690cb1,image_0008.jpg,6,0.1223,0,scored,0.472,0.00,
outlet_5d690cb1,image_0011.jpg,7,0.1135,0,scored,0.484,0.23,
outlet_5d690cb1,image_0009.jpg,8,0.0961,0,scored,0.511,0.75,
outlet_5d690cb1,image_0010.jpg,9,0.0872,0,scored,0.527,1.06,
outlet_5d690cb1,image_0002.jpg,10,0.0864,0,scored,0.529,1.09,
outlet_5d690cb1,image_0007.jpg,11,0.0665,0,scored,0.571,1.89,
outlet_5edce88b,image_0009.jpg,1,0.5329,1,scored,0.245,-4.70,Median similarity to peers 0.25 vs folder median 0.47 (modified z = -4.7; absolute floor 0.27). Same scene type as peers ('restaurant') but not the same place. Signage text 'উঠনি | উঠনি রেস্টুরেন্ট | ৫০৫' shares 1/4 tokens with outlet signage ('নিউ | উঠন রেস্টুরেন্ট | ওয়াচ'). No geometric match to nearest peers (max 24 SIFT inliers).
outlet_5edce88b,image_0008.jpg,2,0.2870,0,scored,0.242,-4.76,
outlet_5edce88b,image_0002.jpg,3,0.2270,0,scored,0.384,-1.84,
outlet_5edce88b,image_0003.jpg,4,0.1546,0,scored,0.440,-0.68,
outlet_5edce88b,image_0007.jpg,5,0.1315,0,scored,0.461,-0.26,
outlet_5edce88b,image_0001.jpg,6,0.1121,0,scored,0.486,0.26,
outlet_5edce88b,image_0005.jpg,7,0.1117,0,scored,0.486,0.27,
outlet_5edce88b,image_0010.jpg,8,0.1000,0,scored,0.504,0.64,
outlet_5edce88b,image_0004.jpg,9,0.0993,0,scored,0.506,0.67,
outlet_5edce88b,image_0006.jpg,10,0.0976,0,scored,0.508,0.73,
outlet_5fb892d3,image_0004.jpg,1,0.3866,0,scored,0.182,-2.18,
outlet_5fb892d3,image_0003.jpg,2,0.2260,0,scored,0.387,-0.87,
outlet_5fb892d3,image_0001.jpg,3,0.0893,0,scored,0.523,0.00,
outlet_5fb892d3,image_0002.jpg,4,0.0400,0,scored,0.620,0.62,
outlet_5fb892d3,image_0005.jpg,5,0.0354,0,scored,0.629,0.67,
outlet_6087824b,image_0015.jpg,1,0.3602,1,scored,0.477,-11.89,Median similarity to peers 0.48 vs folder median 0.84 (modified z = -11.9; absolute floor 0.27). Scene reads as 'closed shutter' while 10/14 peers read as 'storefront'. Signage text 'Faziul | IIIIIII' shares 0/2 tokens with outlet signage ('আপনজন | আপনজন | আপনজন'). No geometric match to nearest peers (max 4 SIFT inliers).
outlet_6087824b,image_0005.jpg,2,0.0082,0,scored,0.612,-7.49,
outlet_6087824b,image_0011.jpg,3,0.0016,0,scored,0.817,-0.80,
outlet_6087824b,image_0001.jpg,4,0.0011,0,scored,0.838,-0.11,
outlet_6087824b,image_0014.jpg,5,0.0010,0,scored,0.842,0.00,
outlet_6087824b,image_0009.jpg,6,0.0009,0,scored,0.849,0.22,
outlet_6087824b,image_0007.jpg,7,0.0008,0,scored,0.849,0.24,
outlet_6087824b,image_0004.jpg,8,0.0008,0,scored,0.853,0.37,
outlet_6087824b,image_0012.jpg,9,0.0007,0,scored,0.856,0.46,
outlet_6087824b,image_0002.jpg,10,0.0007,0,scored,0.860,0.59,
outlet_6087824b,image_0008.jpg,11,0.0006,0,scored,0.863,0.67,
outlet_6087824b,image_0003.jpg,12,0.0005,0,scored,0.867,0.82,
outlet_6087824b,image_0006.jpg,13,0.0002,0,scored,0.754,-2.85,
outlet_6087824b,image_0010.jpg,14,0.0001,0,scored,0.726,-3.79,
outlet_6087824b,image_0013.jpg,15,0.0001,0,scored,0.664,-5.80,
outlet_612f8240,image_0002_1.jpg,1,0.5480,1,scored,0.326,-8.81,Median similarity to peers 0.33 vs folder median 0.80 (modified z = -8.8; absolute floor 0.27). Same scene type as peers ('closed shutter') but not the same place. Signage text 'ওমর | সদর | ফারুক সড়ক' shares 0/14 tokens with outlet signage ('IBNSINA | সেন্টার | IBNSINA'). No geometric match to nearest peers (max 12 SIFT inliers).
outlet_612f8240,image_0001_1.jpg,2,0.2907,0,scored,0.235,-10.49,
outlet_612f8240,image_0013.jpg,3,0.0159,0,scored,0.677,-2.35,
outlet_612f8240,image_0005.jpg,4,0.0151,0,scored,0.679,-2.30,
outlet_612f8240,image_0014.jpg,5,0.0049,0,scored,0.753,-0.93,
outlet_612f8240,image_0004.jpg,6,0.0045,0,scored,0.759,-0.84,
outlet_612f8240,image_0010.jpg,7,0.0037,0,scored,0.771,-0.62,
outlet_612f8240,image_0001.jpg,8,0.0031,0,scored,0.782,-0.41,
outlet_612f8240,image_0007.jpg,9,0.0029,0,scored,0.785,-0.35,
outlet_612f8240,image_0017.jpg,10,0.0021,0,scored,0.804,0.00,
outlet_612f8240,image_0016.jpg,11,0.0017,0,scored,0.816,0.22,
outlet_612f8240,image_0011.jpg,12,0.0015,0,scored,0.822,0.32,
outlet_612f8240,image_0012.jpg,13,0.0012,0,scored,0.831,0.50,
outlet_612f8240,image_0006.jpg,14,0.0011,0,scored,0.836,0.59,
outlet_612f8240,image_0008.jpg,15,0.0010,0,scored,0.839,0.65,
outlet_612f8240,image_0015.jpg,16,0.0010,0,scored,0.841,0.67,
outlet_612f8240,image_0003.jpg,17,0.0008,0,scored,0.850,0.85,
outlet_612f8240,image_0002.jpg,18,0.0008,0,scored,0.851,0.87,
outlet_612f8240,image_0009.jpg,19,0.0007,0,scored,0.859,1.00,
outlet_63a4bb52,image_0006.jpg,1,0.1016,0,scored,0.502,-1.46,
outlet_63a4bb52,image_0013.jpg,2,0.0508,0,scored,0.601,-0.51,
outlet_63a4bb52,image_0005.jpg,3,0.0271,0,scored,0.645,-0.08,
outlet_63a4bb52,image_0003.jpg,4,0.0236,0,scored,0.654,0.00,
outlet_63a4bb52,image_0011.jpg,5,0.0109,0,scored,0.699,0.44,
outlet_63a4bb52,image_0007.jpg,6,0.0104,0,scored,0.702,0.47,
outlet_63a4bb52,image_0001.jpg,7,0.0087,0,scored,0.714,0.58,
outlet_63a4bb52,image_0010.jpg,8,0.0075,0,scored,0.724,0.67,
outlet_63a4bb52,image_0012.jpg,9,0.0073,0,scored,0.726,0.69,
outlet_63a4bb52,image_0008.jpg,10,0.0051,0,scored,0.750,0.93,
outlet_63a4bb52,image_0009.jpg,11,0.0001,0,scored,0.236,-4.02,
outlet_63a4bb52,image_0002.jpg,12,0.0001,0,scored,0.250,-3.89,
outlet_63a4bb52,image_0004.jpg,13,0.0000,0,scored,0.335,-3.07,
outlet_647a174b,image_0005.jpg,1,0.0175,0,scored,0.546,-10.14,
outlet_647a174b,image_0004.jpg,2,0.0027,0,scored,0.790,-0.20,
outlet_647a174b,image_0002.jpg,3,0.0025,0,scored,0.794,0.00,
outlet_647a174b,image_0007.jpg,4,0.0022,0,scored,0.801,0.28,
outlet_647a174b,image_0008.jpg,5,0.0020,0,scored,0.806,0.45,
outlet_647a174b,image_0006.jpg,6,0.0018,0,scored,0.811,0.67,
outlet_647a174b,image_0003.jpg,7,0.0014,0,scored,0.826,1.29,
outlet_647a174b,image_0009.jpg,8,0.0000,0,scored,0.711,-3.39,
outlet_647a174b,image_0001.jpg,9,0.0000,0,scored,0.708,-3.52,
outlet_648ccd9a,image_0002_1.jpg,1,0.7821,1,scored,0.213,-3.32,Median similarity to peers 0.21 vs folder median 0.56 (modified z = -3.3; absolute floor 0.27). Same scene type as peers ('shop interior') but not the same place. Signage text '১৪৯০ | সিম | 00' shares 0/9 tokens with outlet signage ('101011 | 401275 | com'). No geometric match to nearest peers (max 9 SIFT inliers).
outlet_648ccd9a,image_0003_1.jpg,2,0.7257,1,scored,0.260,-2.87,"Median similarity to peers 0.26 vs folder median 0.56 (modified z = -2.9; absolute floor 0.27). Scene reads as 'street scene' while 6/11 peers read as 'shop interior'. Signage text 'ঝগদ | সবিল | ১৪,৯০' shares 0/4 tokens with outlet signage ('101011 | 401275 | com'). No geometric match to nearest peers (max 10 SIFT inliers)."
outlet_648ccd9a,image_0001_1.jpg,3,0.2446,0,scored,0.305,-2.44,
outlet_648ccd9a,image_0008.jpg,4,0.1094,0,scored,0.490,-0.66,
outlet_648ccd9a,image_0005.jpg,5,0.1093,0,scored,0.490,-0.66,
outlet_648ccd9a,image_0004.jpg,6,0.0857,0,scored,0.530,-0.27,
outlet_648ccd9a,image_0009.jpg,7,0.0585,0,scored,0.587,0.27,
outlet_648ccd9a,image_0002.jpg,8,0.0372,0,scored,0.625,0.64,
outlet_648ccd9a,image_0006.jpg,9,0.0372,0,scored,0.625,0.64,
outlet_648ccd9a,image_0003.jpg,10,0.0347,0,scored,0.630,0.68,
outlet_648ccd9a,image_0001.jpg,11,0.0276,0,scored,0.644,0.82,
outlet_648ccd9a,image_0007.jpg,12,0.0267,0,scored,0.646,0.84,
outlet_66dff2a1,image_0001_1.jpg,1,0.7641,1,scored,0.276,-7.14,Median similarity to peers 0.28 vs folder median 0.70 (modified z = -7.1; absolute floor 0.27). Same scene type as peers ('storefront') but not the same place. Signage text 'Spoken English] | 50% | রোড' shares 0/22 tokens with outlet signage ('pepsi | আউট | ডাবল'). No geometric match to nearest peers (max 8 SIFT inliers).
outlet_66dff2a1,image_0017.jpg,2,0.0705,0,scored,0.563,-2.36,
outlet_66dff2a1,image_0016.jpg,3,0.0316,0,scored,0.636,-1.15,
outlet_66dff2a1,image_0008.jpg,4,0.0304,0,scored,0.638,-1.11,
outlet_66dff2a1,image_0002.jpg,5,0.0218,0,scored,0.658,-0.77,
outlet_66dff2a1,image_0004.jpg,6,0.0146,0,scored,0.682,-0.39,
outlet_66dff2a1,image_0014.jpg,7,0.0119,0,scored,0.694,-0.19,
outlet_66dff2a1,image_0003.jpg,8,0.0084,0,scored,0.716,0.19,
outlet_66dff2a1,image_0011.jpg,9,0.0083,0,scored,0.717,0.20,
outlet_66dff2a1,image_0009.jpg,10,0.0079,0,scored,0.720,0.25,
outlet_66dff2a1,image_0012.jpg,11,0.0074,0,scored,0.725,0.34,
outlet_66dff2a1,image_0010.jpg,12,0.0066,0,scored,0.733,0.47,
outlet_66dff2a1,image_0005.jpg,13,0.0064,0,scored,0.735,0.51,
outlet_66dff2a1,image_0006.jpg,14,0.0055,0,scored,0.745,0.67,
